Domain,WHOIS Info,Web Content,ssl_info,safety
https://elavution-login-ck-856213879846734125859.tk/checkpoint_next.html?Facebook_Update=,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""referral_url"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
https://elavution-login-ck-856213879846734125859.tk/Login_to_Facebook.html,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""referral_url"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
https://elavution-login-ck-856213879846734125860.tk/Login_to_Facebook.html,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""referral_url"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
http://ellipticaldishonestmodels--five-nine.repl.co,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""referral_url"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
http://empiindia.com/blog/wp-admin/espace,"{
  ""domain_name"": ""EMPIINDIA.COM"",
  ""registrar"": ""TUCOWS, INC."",
  ""whois_server"": ""whois.tucows.com"",
  ""referral_url"": null,
  ""updated_date"": ""2024-04-08 17:23:32"",
  ""creation_date"": ""2000-04-08 09:42:19"",
  ""expiration_date"": ""2025-04-08 09:42:19"",
  ""name_servers"": [
    ""NS.R4H.COM"",
    ""NS2.R4H.COM"",
    ""ns.r4h.com"",
    ""ns2.r4h.com""
  ],
  ""status"": ""ok https://icann.org/epp#ok"",
  ""emails"": [
    ""domainabuse@tucows.com"",
    ""sales@incyberinc.com""
  ],
  ""dnssec"": ""unsigned"",
  ""name"": ""REDACTED FOR PRIVACY"",
  ""org"": ""REDACTED FOR PRIVACY"",
  ""address"": ""REDACTED FOR PRIVACY"",
  ""city"": ""REDACTED FOR PRIVACY"",
  ""state"": ""ND"",
  ""registrant_postal_code"": ""REDACTED FOR PRIVACY"",
  ""country"": ""IN""
}",Failed to retrieve,no,no
https://endocirugia.com.ar/ex/smsavisos/170.51.92.2219545/agregar/telefono/contacto/LogonOperacionServlet.html,"{
  ""domain_name"": ""endocirugia.com.ar"",
  ""registrar"": ""nicar"",
  ""whois_server"": null,
  ""updated_date"": [
    ""2024-05-17 13:43:44.906652"",
    ""2024-01-09 11:42:04.040361""
  ],
  ""creation_date"": [
    ""2014-01-27 00:00:00"",
    ""2016-06-30 23:04:16.666220""
  ],
  ""expiration_date"": ""2025-06-06 00:00:00"",
  ""name_servers"": [
    ""ns2.erizohosting.com.ar"",
    ""ns1.erizohosting.com.ar"",
    ""ns0.erizohosting.com.ar""
  ],
  ""status"": null,
  ""emails"": null,
  ""name"": ""PEREZ MARISA ALEJANDRA""
}",Failed to retrieve,no,no
https://endocirugia.com.ar/ex/smsavisos/170.51.92.2219545/agregar/telefono/contacto/telefono2.html,"{
  ""domain_name"": ""endocirugia.com.ar"",
  ""registrar"": ""nicar"",
  ""whois_server"": null,
  ""updated_date"": [
    ""2024-05-17 13:43:44.906652"",
    ""2024-01-09 11:42:04.040361""
  ],
  ""creation_date"": [
    ""2014-01-27 00:00:00"",
    ""2016-06-30 23:04:16.666220""
  ],
  ""expiration_date"": ""2025-06-06 00:00:00"",
  ""name_servers"": [
    ""ns2.erizohosting.com.ar"",
    ""ns1.erizohosting.com.ar"",
    ""ns0.erizohosting.com.ar""
  ],
  ""status"": null,
  ""emails"": null,
  ""name"": ""PEREZ MARISA ALEJANDRA""
}",Failed to retrieve,no,no
https://endocirugia.com.ar/ex/smsavisos/170.51.92.2219545/agregar/telefono/contacto,"{
  ""domain_name"": ""endocirugia.com.ar"",
  ""registrar"": ""nicar"",
  ""whois_server"": null,
  ""updated_date"": [
    ""2024-05-17 13:43:44.906652"",
    ""2024-01-09 11:42:04.040361""
  ],
  ""creation_date"": [
    ""2014-01-27 00:00:00"",
    ""2016-06-30 23:04:16.666220""
  ],
  ""expiration_date"": ""2025-06-06 00:00:00"",
  ""name_servers"": [
    ""ns2.erizohosting.com.ar"",
    ""ns1.erizohosting.com.ar"",
    ""ns0.erizohosting.com.ar""
  ],
  ""status"": null,
  ""emails"": null,
  ""name"": ""PEREZ MARISA ALEJANDRA""
}",Failed to retrieve,no,no
https://endocirugia.com.ar/ex/smsavisos/170.51.92.2219545/agregar/telefono/contacto/operacion-exitosa.html,"{
  ""domain_name"": ""endocirugia.com.ar"",
  ""registrar"": ""nicar"",
  ""whois_server"": null,
  ""updated_date"": [
    ""2024-05-17 13:43:44.906652"",
    ""2024-01-09 11:42:04.040361""
  ],
  ""creation_date"": [
    ""2014-01-27 00:00:00"",
    ""2016-06-30 23:04:16.666220""
  ],
  ""expiration_date"": ""2025-06-06 00:00:00"",
  ""name_servers"": [
    ""ns2.erizohosting.com.ar"",
    ""ns1.erizohosting.com.ar"",
    ""ns0.erizohosting.com.ar""
  ],
  ""status"": null,
  ""emails"": null,
  ""name"": ""PEREZ MARISA ALEJANDRA""
}",Failed to retrieve,no,no
https://endocirugia.com.ar/ex/smsavisos/170.51.92.2219545/agregar/telefono/contacto/telefono.html,"{
  ""domain_name"": ""endocirugia.com.ar"",
  ""registrar"": ""nicar"",
  ""whois_server"": null,
  ""updated_date"": [
    ""2024-05-17 13:43:44.906652"",
    ""2024-01-09 11:42:04.040361""
  ],
  ""creation_date"": [
    ""2014-01-27 00:00:00"",
    ""2016-06-30 23:04:16.666220""
  ],
  ""expiration_date"": ""2025-06-06 00:00:00"",
  ""name_servers"": [
    ""ns2.erizohosting.com.ar"",
    ""ns1.erizohosting.com.ar"",
    ""ns0.erizohosting.com.ar""
  ],
  ""status"": null,
  ""emails"": null,
  ""name"": ""PEREZ MARISA ALEJANDRA""
}",Failed to retrieve,no,no
https://endocirugia.com.ar/ex/smsavisos/170.51.92.2219545/agregar/telefono/contacto/telefono3.html,"{
  ""domain_name"": ""endocirugia.com.ar"",
  ""registrar"": ""nicar"",
  ""whois_server"": null,
  ""updated_date"": [
    ""2024-05-17 13:43:44.906652"",
    ""2024-01-09 11:42:04.040361""
  ],
  ""creation_date"": [
    ""2014-01-27 00:00:00"",
    ""2016-06-30 23:04:16.666220""
  ],
  ""expiration_date"": ""2025-06-06 00:00:00"",
  ""name_servers"": [
    ""ns2.erizohosting.com.ar"",
    ""ns1.erizohosting.com.ar"",
    ""ns0.erizohosting.com.ar""
  ],
  ""status"": null,
  ""emails"": null,
  ""name"": ""PEREZ MARISA ALEJANDRA""
}",Failed to retrieve,no,no
http://equatorialclumsyautotote--five-nine.repl.co,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""referral_url"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
http://esmce.nrru.ac.th/ubru_OLD/ot73?rec=jdoe1@emailhost.c,"{
  ""domain_name"": ""NRRU.AC.TH"",
  ""registrar"": ""THNIC"",
  ""whois_server"": null,
  ""referral_url"": null,
  ""updated_date"": ""17 Oct 2021"",
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": [
    ""NS.NRRU.AC.TH"",
    ""NS2.NRRU.AC.TH""
  ],
  ""status"": ""ACTIVE"",
  ""emails"": ""staff@thnic.co.th"",
  ""dnssec"": ""signedDelegation"",
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
http://extraneousawfulgnudebugger--five-nine.repl.co,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""referral_url"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
http://f4cboook-lognla-facbook-es-5dh4fiucqc.filesusr.com/html/e36689_606a9e23db3f4e373124c2f98e09e1b3.html,"{
  ""domain_name"": [
    ""FILESUSR.COM"",
    ""filesusr.com""
  ],
  ""registrar"": ""GoDaddy.com, LLC"",
  ""whois_server"": ""whois.godaddy.com"",
  ""referral_url"": null,
  ""updated_date"": [
    ""2023-08-29 10:24:13"",
    ""2023-08-29 05:24:11""
  ],
  ""creation_date"": [
    ""2017-08-28 10:47:56"",
    ""2017-08-28 05:47:56""
  ],
  ""expiration_date"": [
    ""2025-08-28 10:47:56"",
    ""2025-08-28 05:47:56""
  ],
  ""name_servers"": [
    ""DNS1.P04.NSONE.NET"",
    ""DNS2.P04.NSONE.NET"",
    ""DNS3.P04.NSONE.NET"",
    ""DNS4.P04.NSONE.NET""
  ],
  ""status"": [
    ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"",
    ""clientRenewProhibited https://icann.org/epp#clientRenewProhibited"",
    ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
    ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""
  ],
  ""emails"": ""abuse@godaddy.com"",
  ""dnssec"": ""unsigned"",
  ""name"": ""Registration Private"",
  ""org"": ""Domains By Proxy, LLC"",
  ""address"": [
    ""DomainsByProxy.com"",
    ""2155 E Warner Rd""
  ],
  ""city"": ""Tempe"",
  ""state"": ""Arizona"",
  ""registrant_postal_code"": ""85284"",
  ""country"": ""US""
}",Failed to retrieve,no,no
http://f4cboook-lognla-facbook-es-ekkhwsiwgz.filesusr.com/html/e36689_105069b0274ab046e40672d0dff05286.html,"{
  ""domain_name"": [
    ""FILESUSR.COM"",
    ""filesusr.com""
  ],
  ""registrar"": ""GoDaddy.com, LLC"",
  ""whois_server"": ""whois.godaddy.com"",
  ""referral_url"": null,
  ""updated_date"": [
    ""2023-08-29 10:24:13"",
    ""2023-08-29 05:24:11""
  ],
  ""creation_date"": [
    ""2017-08-28 10:47:56"",
    ""2017-08-28 05:47:56""
  ],
  ""expiration_date"": [
    ""2025-08-28 10:47:56"",
    ""2025-08-28 05:47:56""
  ],
  ""name_servers"": [
    ""DNS1.P04.NSONE.NET"",
    ""DNS2.P04.NSONE.NET"",
    ""DNS3.P04.NSONE.NET"",
    ""DNS4.P04.NSONE.NET""
  ],
  ""status"": [
    ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"",
    ""clientRenewProhibited https://icann.org/epp#clientRenewProhibited"",
    ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
    ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""
  ],
  ""emails"": ""abuse@godaddy.com"",
  ""dnssec"": ""unsigned"",
  ""name"": ""Registration Private"",
  ""org"": ""Domains By Proxy, LLC"",
  ""address"": [
    ""DomainsByProxy.com"",
    ""2155 E Warner Rd""
  ],
  ""city"": ""Tempe"",
  ""state"": ""Arizona"",
  ""registrant_postal_code"": ""85284"",
  ""country"": ""US""
}",Failed to retrieve,no,no
http://faacebook.hop.ru,"{
  ""domain_name"": ""HOP.RU"",
  ""registrar"": ""RU-CENTER-RU"",
  ""creation_date"": ""2000-09-13 00:00:00"",
  ""expiration_date"": ""2024-09-14 00:00:00"",
  ""name_servers"": [
    ""ns1.freehosting.centre.ru"",
    ""ns2.freehosting.centre.ru""
  ],
  ""status"": ""REGISTERED, DELEGATED"",
  ""emails"": null,
  ""org"": null
}",Failed to retrieve,no,no
http://faarhanali.com/netflix/2ed12b4a2eb5ada/login.php,"{
  ""domain_name"": [
    ""FAARHANALI.COM"",
    ""faarhanali.com""
  ],
  ""registrar"": ""GoDaddy.com, LLC"",
  ""whois_server"": ""whois.godaddy.com"",
  ""referral_url"": null,
  ""updated_date"": [
    ""2023-11-01 18:29:00"",
    ""2023-10-04 10:43:55""
  ],
  ""creation_date"": [
    ""2018-09-22 14:59:46"",
    ""2018-09-22 09:59:46""
  ],
  ""expiration_date"": [
    ""2024-09-22 14:59:46"",
    ""2024-09-22 09:59:46""
  ],
  ""name_servers"": [
    ""NS1.DNS-PARKING.COM"",
    ""NS2.DNS-PARKING.COM""
  ],
  ""status"": [
    ""clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited"",
    ""clientRenewProhibited https://icann.org/epp#clientRenewProhibited"",
    ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
    ""clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited""
  ],
  ""emails"": ""abuse@godaddy.com"",
  ""dnssec"": ""unsigned"",
  ""name"": ""Registration Private"",
  ""org"": ""Domains By Proxy, LLC"",
  ""address"": [
    ""DomainsByProxy.com"",
    ""2155 E Warner Rd""
  ],
  ""city"": ""Tempe"",
  ""state"": ""Arizona"",
  ""registrant_postal_code"": ""85284"",
  ""country"": ""US""
}",Failed to retrieve,no,no
https://facebook.letsauth.org,"{
  ""domain_name"": ""letsauth.org"",
  ""registrar"": ""NAMECHEAP INC"",
  ""whois_server"": ""whois.namecheap.com"",
  ""referral_url"": null,
  ""updated_date"": [
    ""2023-08-18 07:02:24"",
    ""2023-08-13 07:02:01.920000""
  ],
  ""creation_date"": [
    ""2018-09-12 21:58:44"",
    ""2018-09-12 21:58:44.530000""
  ],
  ""expiration_date"": [
    ""2024-09-12 21:58:44"",
    ""2024-09-12 21:58:44.530000""
  ],
  ""name_servers"": [
    ""dns1.registrar-servers.com"",
    ""dns2.registrar-servers.com""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": ""abuse@namecheap.com"",
  ""dnssec"": ""unsigned"",
  ""name"": [
    ""REDACTED FOR PRIVACY"",
    ""Redacted for Privacy Purposes""
  ],
  ""org"": ""Redacted for Privacy Purposes"",
  ""address"": [
    ""REDACTED FOR PRIVACY"",
    ""Redacted for Privacy Purposes""
  ],
  ""city"": [
    ""REDACTED FOR PRIVACY"",
    ""Redacted for Privacy Purposes""
  ],
  ""state"": ""UT"",
  ""registrant_postal_code"": [
    ""REDACTED FOR PRIVACY"",
    ""Redacted for Privacy Purposes""
  ],
  ""country"": ""US""
}",Failed to retrieve,no,no
http://face-mob-fzla.000webhostapp.com,"{
  ""domain_name"": ""000WEBHOSTAPP.COM"",
  ""registrar"": ""Hostinger Operations, UAB"",
  ""whois_server"": ""whois.hostinger.com"",
  ""referral_url"": null,
  ""updated_date"": ""2024-05-12 16:19:14"",
  ""creation_date"": ""2016-05-11 13:34:12"",
  ""expiration_date"": ""2029-05-11 13:34:12"",
  ""name_servers"": [
    ""DNS1.000WEBHOST.COM"",
    ""DNS2.000WEBHOST.COM"",
    ""dns1.000webhost.com"",
    ""dns2.000webhost.com""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": [
    ""abuse-tracker@hostinger.com"",
    ""gdpr-masking@gdpr-masked.com"",
    ""abuse@hostinger.com""
  ],
  ""dnssec"": [
    ""unsigned"",
    ""Unsigned""
  ],
  ""name"": ""GDPR Masked"",
  ""org"": ""GDPR Masked"",
  ""address"": ""GDPR Masked"",
  ""city"": ""GDPR Masked"",
  ""state"": ""Larnaka"",
  ""registrant_postal_code"": ""GDPR Masked"",
  ""country"": ""CY""
}",Failed to retrieve,no,no
http://fair-tax.sk/webapps/99781,"{
  ""domain_name"": ""fair-tax.sk"",
  ""creation_date"": ""2011-05-17 00:00:00"",
  ""updated_date"": ""2024-05-10 00:00:00"",
  ""expiration_date"": ""2025-05-17 00:00:00"",
  ""name_servers"": [
    ""ns1.websupport.sk"",
    ""ns2.websupport.sk"",
    ""ns3.websupport.sk""
  ],
  ""registrar"": ""Websupport s.r.o."",
  ""registrar_organization_id"": ""36421928"",
  ""registrar_name"": ""WebSupport s.r.o."",
  ""registrar_phone"": ""+421.220608080"",
  ""registrar_email"": ""helpdesk@websupport.sk"",
  ""registrar_street"": ""Karad\u017ei\u010dova 12"",
  ""registrar_city"": ""Bratislava"",
  ""registrar_postal_code"": ""82108"",
  ""registrar_country_code"": ""SK"",
  ""registrar_created"": ""2018-01-09"",
  ""registrar_updated"": ""2018-01-09"",
  ""admin"": ""WEBS-0001"",
  ""admin_organization"": ""Websupport s.r.o."",
  ""admin_email"": ""helpdesk@websupport.sk"",
  ""admin_street"": ""Karad\u017ei\u010dova 12"",
  ""admin_city"": ""Bratislava"",
  ""admin_postal_code"": ""82108"",
  ""admin_country_code"": ""SK""
}",Failed to retrieve,no,no
https://familylawbrampton.ca/cb/drive.php?pID=1336348684&src=B68556ADD4E4E8C7BB475285C043E8D3&email=malan.roschwa@outlook.com,"{
  ""domain_name"": ""familylawbrampton.ca"",
  ""whois_server"": ""whois.ca.fury.ca"",
  ""registrar"": ""Tucows.com Co."",
  ""registrar_url"": ""https://help.opensrs.com/hc/en-us"",
  ""registrant_name"": ""Sanjay Gala"",
  ""registrant_number"": ""109909567-CIRA"",
  ""admin_name"": ""Sanjay Gala"",
  ""status"": ""ok https://icann.org/epp#ok"",
  ""emails"": [
    ""compliance@tucows.com"",
    ""sanjayg@pacbell.net""
  ],
  ""updated_date"": ""2023-09-04 12:23:33"",
  ""creation_date"": ""2023-07-06 12:23:01"",
  ""expiration_date"": ""2024-07-06 12:23:01"",
  ""phone"": [
    ""+1.4165350123"",
    ""+1.4088348842""
  ],
  ""fax"": null,
  ""dnssec"": ""unsigned"",
  ""name_servers"": [
    ""melissa.ns.cloudflare.com"",
    ""owen.ns.cloudflare.com""
  ]
}",Failed to retrieve,no,no
http://fanhuntersagency.com/jasmyu/index.php,"{
  ""domain_name"": [
    ""FANHUNTERSAGENCY.COM"",
    ""fanhuntersagency.com""
  ],
  ""registrar"": ""ENOM, INC."",
  ""whois_server"": ""WHOIS.ENOM.COM"",
  ""referral_url"": null,
  ""updated_date"": ""2023-09-18 19:57:27"",
  ""creation_date"": ""2020-08-05 08:49:03"",
  ""expiration_date"": [
    ""2024-08-05 08:49:03"",
    ""2024-08-05 08:49:00""
  ],
  ""name_servers"": [
    ""GEORGE.NS.CLOUDFLARE.COM"",
    ""HEATHER.NS.CLOUDFLARE.COM""
  ],
  ""status"": [
    ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
    ""clientTransferProhibited https://www.icann.org/epp#clientTransferProhibited""
  ],
  ""emails"": ""ABUSE@ENOM.COM"",
  ""dnssec"": ""unsigned"",
  ""name"": ""REDACTED FOR PRIVACY"",
  ""org"": ""REDACTED FOR PRIVACY"",
  ""address"": ""REDACTED FOR PRIVACY"",
  ""city"": ""REDACTED FOR PRIVACY"",
  ""state"": ""BUDAPEST"",
  ""registrant_postal_code"": ""REDACTED FOR PRIVACY"",
  ""country"": ""HU""
}",Failed to retrieve,no,no
http://farmac.com.mx/wp-includes/certificates/2326673755?email=,"{
  ""domain_name"": null,
  ""creation_date"": null,
  ""updated_date"": null,
  ""expiration_date"": null,
  ""url"": null,
  ""name_servers"": null,
  ""registrar"": null,
  ""registrant_name"": null,
  ""registrant_city"": null,
  ""registrant_state"": null,
  ""registrant_country"": null,
  ""admin"": null,
  ""admin_city"": null,
  ""admin_country"": null,
  ""admin_state"": null,
  ""tech_name"": null,
  ""tech_city"": null,
  ""tech_state"": null,
  ""tech_country"": null,
  ""billing_name"": null,
  ""billing_city"": null,
  ""billing_state"": null,
  ""billing_country"": null
}",Failed to retrieve,no,no
http://fastupdate24.com,"{
  ""domain_name"": ""FASTUPDATE24.COM"",
  ""registrar"": ""Gname.com Pte. Ltd."",
  ""whois_server"": ""whois.gname.com"",
  ""referral_url"": null,
  ""updated_date"": [
    ""2024-02-24 03:06:11"",
    ""2024-02-24 03:12:49""
  ],
  ""creation_date"": ""2023-04-16 18:14:43"",
  ""expiration_date"": ""2025-04-16 18:14:43"",
  ""name_servers"": [
    ""A.SHARE-DNS.COM"",
    ""B.SHARE-DNS.NET""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": ""complaint@gname.com"",
  ""dnssec"": ""unsigned"",
  ""name"": ""Redacted for privacy"",
  ""org"": ""Redacted for privacy"",
  ""address"": ""Redacted for privacy"",
  ""city"": ""Redacted for privacy"",
  ""state"": ""SHAANXI"",
  ""registrant_postal_code"": ""Redacted for privacy"",
  ""country"": ""CN""
}",Failed to retrieve,no,no
http://fbook.com-81311670.vochtplekken.be/gate.html?location=b8ba7de5d1505b4f2a6ac63ba91252c2,"{
  ""domain_name"": ""vochtplekken.be"",
  ""status"": ""NOT AVAILABLE"",
  ""name"": ""DENJA"",
  ""org"": null,
  ""phone"": null,
  ""fax"": null,
  ""email"": null,
  ""creation_date"": ""2010-06-09 00:00:00"",
  ""name_servers"": null
}",Failed to retrieve,no,no
http://fbook.com-85049426.vochtplekken.be/gate.html?location=219481ef976dfcb6ca896209fd900866,"{
  ""domain_name"": ""vochtplekken.be"",
  ""status"": ""NOT AVAILABLE"",
  ""name"": ""DENJA"",
  ""org"": null,
  ""phone"": null,
  ""fax"": null,
  ""email"": null,
  ""creation_date"": ""2010-06-09 00:00:00"",
  ""name_servers"": null
}",Failed to retrieve,no,no
http://ferrovi.net/verifys/home/step2.php,"{
  ""domain_name"": ""FERROVI.NET"",
  ""registrar"": ""PDR Ltd. d/b/a PublicDomainRegistry.com"",
  ""whois_server"": ""whois.publicdomainregistry.com"",
  ""referral_url"": null,
  ""updated_date"": [
    ""2024-02-27 10:51:50"",
    ""2024-02-27 10:51:51""
  ],
  ""creation_date"": ""2004-03-10 13:53:16"",
  ""expiration_date"": ""2025-03-10 12:53:16"",
  ""name_servers"": [
    ""DNS1.DALJGROUP.COM"",
    ""DNS2.DALJGROUP.COM"",
    ""dns1.daljgroup.com"",
    ""dns2.daljgroup.com""
  ],
  ""status"": [
    ""ok https://icann.org/epp#ok"",
    ""OK https://icann.org/epp#OK""
  ],
  ""emails"": [
    ""abuse-contact@publicdomainregistry.com"",
    ""ferrovi@ferrovi.net""
  ],
  ""dnssec"": [
    ""unsigned"",
    ""Unsigned""
  ],
  ""name"": ""Mr. Anil Wimalarathne"",
  ""org"": ""Ferrovi International"",
  ""address"": ""1133, Maradhana Road"",
  ""city"": ""Colombo 12"",
  ""state"": ""WP"",
  ""registrant_postal_code"": ""00012"",
  ""country"": ""LK""
}",Failed to retrieve,no,no
http://fibertectelecom.com.br/zeb/Chinese/http/mail/quota/upgrade/25GB,"{
  ""domain_name"": ""fibertectelecom.com.br"",
  ""registrant_name"": ""Fibertec Telecomunica\ufffd\ufffdes e Com\ufffdrcio Ltda."",
  ""registrant_id"": ""03.560.952/0001-58"",
  ""country"": ""BR"",
  ""owner_c"": ""FTCLT15"",
  ""admin_c"": null,
  ""tech_c"": ""HESSI162"",
  ""billing_c"": null,
  ""name_server"": [
    ""charles.ns.cloudflare.com"",
    ""malavika.ns.cloudflare.com""
  ],
  ""nsstat"": ""20240517 AA"",
  ""nslastaa"": ""20240517"",
  ""saci"": ""yes"",
  ""creation_date"": [
    ""2013-10-11 00:00:00"",
    ""2013-10-03 00:00:00"",
    ""2018-03-06 00:00:00""
  ],
  ""updated_date"": [
    ""2024-03-07 00:00:00"",
    ""2018-10-04 00:00:00"",
    ""2018-12-07 00:00:00""
  ],
  ""expiration_date"": ""2026-10-11 00:00:00"",
  ""status"": ""published"",
  ""nic_hdl_br"": [
    ""FTCLT15"",
    ""HESSI162""
  ],
  ""person"": [
    ""FIBERTEC TELECOMUNICACOES E COMERCIO LTD"",
    ""Herbert Santana da Silva""
  ],
  ""email"": [
    ""elisabete@fibertectelecom.com"",
    ""contato@4infrati.com.br""
  ]
}",Failed to retrieve,no,no
http://flag-19436048.royal-eng.ps/gate.html?location=c23c18e70f20d099740ae530278d7198,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""referral_url"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
http://flag-24167805.royal-eng.ps/gate.html?location=6e309a6aed6902a2ca5ad1e53281be25,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""referral_url"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
http://flag-37212174.royal-eng.ps/gate.html?location=c3c8dfc4209f1d47befb5da355959026,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""referral_url"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
http://flag-84857437.royal-eng.ps/gate.html?location=457a3718870d1a43a859ce991be57317,"{
  ""domain_name"": null,
  ""registrar"": null,
  ""whois_server"": null,
  ""referral_url"": null,
  ""updated_date"": null,
  ""creation_date"": null,
  ""expiration_date"": null,
  ""name_servers"": null,
  ""status"": null,
  ""emails"": null,
  ""dnssec"": null,
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
http://floating.sfo2.digitaloceanspaces.com/outlook/index.html,"{
  ""domain_name"": ""DIGITALOCEANSPACES.COM"",
  ""registrar"": ""Network Solutions, LLC"",
  ""whois_server"": ""whois.networksolutions.com"",
  ""referral_url"": null,
  ""updated_date"": ""2021-06-09 20:23:10"",
  ""creation_date"": ""2017-02-23 21:30:06"",
  ""expiration_date"": ""2028-02-23 21:30:06"",
  ""name_servers"": [
    ""KIM.NS.CLOUDFLARE.COM"",
    ""WALT.NS.CLOUDFLARE.COM""
  ],
  ""status"": ""clientTransferProhibited https://icann.org/epp#clientTransferProhibited"",
  ""emails"": ""domain.operations@web.com"",
  ""dnssec"": ""unsigned"",
  ""name"": null,
  ""org"": null,
  ""address"": null,
  ""city"": null,
  ""state"": null,
  ""registrant_postal_code"": null,
  ""country"": null
}",Failed to retrieve,no,no
